timestamp|did|unr-file-name|unr-title|unr-desc|creator|date-inst|site-name|site-address|lat-lon|sign-manf|sign-owner|lit-unlit|time-day|subj-fast|print-pub|rights|format|dcmi|prov|proj-name|unr-cit|corr-guide|dig-pub|contrib|int-ext|rights-owner|date-img|BLANK28
"7/24/2021 18:49"|NNN000804|"DSC_0078.Trip3.JPG; DSC_0079.Trip3.JPG; DSC_0080.Trip3.JPG; DSC_0081.Trip3.JPG"|"PJ's Lucky Strike Bar flag mounted sign, Elko, Nevada"|"<p>View of the flag mounted sign for PJ's Lucky Strike Bar during the day.</p>"|"Durham, Will"|XXXX|"PJ's Lucky Strike Bar"|"246 S 3rd St, Elko, NV 89801"|"40.8284189, -115.7614258"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/24/2021 18:52"|NNN000805|"DSC_0070.Trip3.JPG; DSC_0089.Trip3.JPG"|"Mona's Ranch flag mounted wall sign, Elko, Nevada"|"<p>The flag mounted sign for Mona's Ranch during the day.</p>"|"Durham, Will"|XXXX|"Mona's Ranch"|"103 S 3rd St, Elko, NV 89801"|"40.8291054, -115.7617262"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Brothels -- http://id.worldcat.org/fast/1765181"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/24/2021 19:16"|NNN000806|"DSC_0231.Trip3.JPG; DSC_0232.Trip3.JPG; DSC_0234.Trip3.JPG; DSC_0235.Trip3.JPG; DSC_0236.Trip3.JPG; DSC_0238.Trip3.JPG"|"Nevada Joe Coffee On Main flag mounted wall sign, Minden, Nevada"|"<p>View of the Nevada Joe Coffee On Main's wall sign, including views of the window signs with lit neon.</p>"|"Durham, Will"|XXXX|"Nevada Joe Coffee On Main"|"1572 U.S. Hwy 395 N, Minden, NV 89423"|"38.9508506, -119.761109"|||lit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Restaurant -- http://id.worldcat.org/fast/1095907"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2020
"7/24/2021 19:19"|NNN000807|"DSC_0111.Trip3.JPG; DSC_0112.Trip3.JPG"|"Western Folklife Center roof mounted sign, Elko, Nevada"|"<p>The roof mounted sign for the Western Folklife Center reading ""Pioneer Hotel"" during the day.</p>"|"Durham, Will"|XXXX|"Western Folklife Center"|"501 Railroad St, Elko, NV 89801"|"40.8324059, -115.7624659"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/24/2021 19:23"|NNN000808|"DSC_0240.Trip3.JPG; DSC_0241.Trip3.JPG; DSC_0250.Trip3.JPG; DSC_0251.Trip3.JPG"|"Sharkey's Casino wall mounted signs, Gardnerville, Nevada"|"<p>The wall mounted signs for Sharkey's Casino during the day.</p>"|"Durham, Will"|XXXX|Sharkey's|"1440 US-395, Gardnerville, NV 89410"|"38.9411359, -119.7495712"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/24/2021 19:26"|NNN000809|"DSC_0203.Trip3.JPG; DSC_0204.Trip3.JPG"|"Sierra Motel double mounted sign, Lovelock, Nevada"|"<p>The double mounted sign for the Sierra Motel at dusk with unlit neon.</p>"|"Durham, Will"|XXXX||||||unlit|dusk|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/26/2021 11:23"|NNN000810|"DSC_0052.Trip3.JPG; DSC_0054.Trip3.JPG; DSC_0038.Trip4.JPG; DSC_0041.Trip4.JPG; DSC_0043.Trip4.JPG"|"The Star roof and wall mounted signs, Elko, Nevada"|"<p>The roof and wall mounted signs for The Star during the day with unlit neon and at night with lit neon.</p>"|"Durham, Will"|XXXX|"The Star"|"246 W Silver St, Elko, NV 89801"|"40.8281683, -115.7657444"||"Scott Yoga"|"lit, unlit"|"day, night"|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779, Restaurant -- http://id.worldcat.org/fast/1095907"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/26/2021 11:49"|NNN000811|"DSC_0147.Trip3.JPG; DSC_0148.Trip3.JPG; DSC_0154.Trip3.JPG; DSC_0158.Trip3.JPG; DSC_0160.Trip3.JPG; DSC_0161.Trip3.JPG; DSC_0162.Trip3.JPG; DSC_0163.Trip3.JPG; DSC_0164.Trip3.JPG; DSC_0030.Trip4.JPG; DSC_0034.Trip4.JPG; DSC_0036.Trip4.JPG"|"State Inn Cafe roof and wall mounted sign, Carlin, Nevada"|"<p>Views of the roof and wall mounted signs for the State Inn, including closeups of each sign during the day with unlit neon.</p>"|"Durham, Will"|XXXX|"State Inn Cafe"|"915 Chestnut Street, Box998, Carlin, NV 89822"|"40.7177587, -116.107035"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779, Restaurant -- http://id.worldcat.org/fast/1095907"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/26/2021 11:57"|NNN000812|"DSC_0150.Trip3.JPG; DSC_0152.Trip3.JPG;"|"State Inn Motel double mounted sign, Carlin, Nevada"|"<p>The double mounted sign for the State Inn Motel during the day with missing neon.</p>"|"Durham, Will"|XXXX||||||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/26/2021 12:09"|NNN000813|"DSC_0115.Trip3.JPG; DSC_0117.Trip3.JPG; DSC_0114.Trip3.JPG; DSC_0053.Trip4.JPG; DSC_0056.Trip4.JPG; DSC_0061.Trip4.JPG; DSC_0069.Trip4.JPG"|"Stray Dog Pub & Cafe flag mounted wall sign, Elko, Nevada"|"<p>The flag mounted wall sign for the Stray Dog during the day and at night with other businesses in view.</p>"|"Durham, Will"|XXXX|"Stray Dog"|"374 5th St, Elko, NV 89801"|"40.8325587, -115.7626392"|||"lit, unlit"|"day, night"|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779, Restaurant -- http://id.worldcat.org/fast/1095907"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/26/2021 12:17"|NNN000814|"DSC_0071.Trip3.JPG; DSC_0073.Trip3.JPG; DSC_0088.Trip3.JPG"|"Sue's Fantasy Club flag and other wall mounted signs, Elko, Nevada"|"<p>Views of the flag mounted wall sign and other wall signs for Sue's Fantasy Club during the day.</p>"|"Durham, Will"|XXXX|"Sue's Fantasy Club"|"175 S 3rd St, Elko, NV 89801"|"40.8288738, -115.7613795"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Brothels -- http://id.worldcat.org/fast/1765181"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/26/2021 12:34"|NNN000815|"DSC_0201.Trip3.JPG; DSC_0202.Trip3.JPG"|"Sunset Motel flag mounted sign, Lovelock, Nevada"|"<p>The flag mounted sign for the Sunset Motel with the neon removed during the day.</p>"|"Durham, Will"|XXXX|"Sunset Motel"|"1135 Cornell Ave, Lovelock, NV 89419"|"40.1815972, -118.4741927"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/26/2021 12:41"|NNN000816|"DSC_0034.Trip3.JPG; DSC_0035.Trip3.JPG"|"Thunderbird Motel double mounted sign, Elko, Nevada"|"<p>Views of the Thunderbird Motel roof mounted sign during the day with unlit neon.</p>"|"Durham, Will"|XXXX|"Thunderbird Motel"|"345 Idaho St, Elko, NV 89801"|"40.8315451, -115.7647541"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/26/2021 12:54"|NNN000817|"DSC_0067.Trip3.JPG; DSC_0068.Trip3.JPG"|"Western Inn flag mounted sign, Elko, Nevada"|"<p>Views of the Western Inn flag mounted sign during the day.</p>"|"Durham, Will"|XXXX|"Western Inn"|"132 S 3rd St, Elko, NV 89801"|"40.8289097, -115.7621716"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/27/2021 10:21"|NNN000818|"DSC_0983.Trip4.JPG; DSC_0986.Trip4.JPG;"|"Crystal Bay Club wall mounted signs, Crystal Bay, Nevada"|"<p>The mounted signs for the Crystal Bay Club at dusk and at night with lit neon.</p>"|"Durham, Will"|XXXX|"Crystal Bay Club"|"14 NV-28, Crystal Bay, NV 89402"|"39.2274502, -120.0040164"|||lit|"dusk, night"|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/27/2021 10:26"|NNN000819|"DSC_0965.Trip4.JPG; DSC_0969.Trip4.JPG; DSC_0970.Trip4.JPG"|"Crystal Bay Motel wall mounted signs, Crystal Bay, Nevada"|"<p>The wall mounted signs for the Crystal Bay Motel during the day with unlit neon.</p>"|"Durham, Will"|XXXX|"Crystal Bay Motel"|"34-20 Calaneva Dr, Crystal Bay, NV 89402"|"39.2286016, -120.0027988"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/28/2021 18:25"|NNN000820|DSC_0966.Trip4.JPG|"Crystal Bay Motel mounted sign, Crystal Bay, Nevada"|"<p>The Crystal Bay Motel vacancy sign with unlit neon.</p>"|"Durham, Will"|XXXX|"Crystal Bay Motel"|"34-20 Calaneva Dr, Crystal Bay, NV 89402"|"39.2286016, -120.0027988"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/28/2021 18:42"|NNN000821|"DSC_0972.Trip4.JPG; DSC_0974.Trip4.JPG; DSC_0975.Trip4.JPG; DSC_0987.Trip4.JPG; DSC_0989.Trip4.JPG; DSC_0990.Trip4.JPG"|"Tahoe Biltmore Lodge & Casino free standing mounted sign, Crystal Bay, Nevada"|"<p>A mounted sign for the Tahoe Biltmore Lodge & Casino with lit and unlit neon.</p>"|"Durham, Will"|XXXX|"Tahoe Biltmore"|"5 NV-28, Crystal Bay, NV 89402"|"39.2281806, -120.0051002"|||"lit, unlit"|"day, dusk"|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/28/2021 19:00"|NNN000822|DSC_0994.Trip4.JPG|"Tahoe Biltmore Lodge & Casino wall mounted sign, Crystal Bay, Nevada"|"<p>The wall mounted sign for the Tahoe Biltmore wall mounted sign with lit neon.</p>"|"Durham, Will"|XXXX|"Tahoe Biltmore"|"5 NV-28, Crystal Bay, NV 89402"|"39.2281806, -120.0051002"|||lit|dusk|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/28/2021 19:06"|NNN000823|DSC_0976.Trip4.JPG|"Tahoe Biltmore Lodge & Casino wall mounted sign, Crystal Bay, Nevada"|"<p>View of the casino and hotel entrance sign for the Tahoe Biltmore with lit neon.</p>"|"Durham, Will"|XXXX|"Tahoe Biltmore"|"5 NV-28, Crystal Bay, NV 89402"|"39.2281806, -120.0051002"|||lit|dusk|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/28/2021 19:35"|NNN000824|DSC_0009.Trip5.JPG|"Tahoe Biltmore Lodge & Casino wall and free standing mounted signs, Crystal Bay, Nevada"|"<p>View of different signs for the Tahoe Biltmore with lit neon.</p>"|"Durham, Will"|XXXX|"Tahoe Biltmore"|"5 NV-28, Crystal Bay, NV 89402"|"39.2281806, -120.0051002"|||lit|dusk|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
